id,created,title,content,tags,product,topic,firefoxversion,releaseweek,day
1217468,1526175575,"Latest version of Firefox does not seem to have a ""reload"" or ""stop loading"" icon/button.","<p>Tried opening in ""safe"" mode. - No ""reload"" icon!
</p><p>Shut down and restarted (suggested in help). - No ""reload"" icon!
</p>",firefox-600;other;desktop;mac-os;,firefox,other,60,1,4
1217469,1526175872,Firefox 60.0 doesn't display all type on OS X 10.10.5,"<p>Firefox updated and is now unusable. I'm on OS X 10.10.5 and have a font managing application FontExplorer X Pro 3.5.4.
I uninstalled Firefox and deleted it from my Library. Then reinstalled it, but still have the same font rendering issue.
</p>",desktop;fix-problems;bug1460917;,firefox,fix-problems,60,1,4
1217470,1526176101,Firefox won't allow me to play Roblox,"<p>Whenever i try to play roblox it gives me this error message Connection-Error-HttpSendRequest-failed-HRESULT-0x80072efd i don't know if you guys can fix this, but please try.
</p>",firefox-600;desktop;fix-problems;windows-10;,firefox,fix-problems,60,1,4
1217473,1526178150,"Gibberish appearing in AOL & Yahoo email, not in gmail. Started after FFox 60 update.","<p>Gibberish appearing in AOL &amp; Yahoo email, not in gmail. Started after FFox 60 update. Does not appear in other browsers. Did not appear in FFox before 60. Have not updated or otherwise changed any hardware or software recently before or after FFox automatically updated itself couple days ago. Images are attached. 
Couple years back this was happening in Safari and Chrome but not FFox. That is why I switched to FFox. Since later upgrades, Safari &amp; Chrome no longer display gibberish. All forums I went to had no answers not even tech support. So I stayed with FFox. Don't care to go back. Has always performed smoothly. But if this new glitch isn't fixed very shortly, I'll go back to them. Going forward with new upgrade only to go backward with text displays.
Any suggestions or solutions are welcome... thanks much
</p>",firefox-600;other;desktop;mac-os-x-1010;font;bug1460917;,firefox,other,60,1,4
1217474,1526179216,Firefox closes (crashes) and restarts on it's own. Resets my preferences. Does this about one to two times per day,"<p>I just got a new MacBook Pro about 2 months ago. Downloaded and installed Firefox. I've not downloading anything from suspect sites, just apps like Adobe Pdf reader. From the very beginning Firefox has been crashing and restarting without any warning. No error message or crash report comes up. Just closes and reopens. It also resets my preferences - which is truly annoying because it defaults to Yahoo search, which is not my preferred search engine. This happens at least once a day. I've tried trashing and redownloading the app and I've tried refreshing Firefox, with no luck. Should I reformat this machine? Is there an easier solution? 
</p><p>Thanks
</p>",firefox-600;desktop;fix-problems;mac-os;,firefox,fix-problems,60,1,4
1217477,1526180916,"How to get back to the old Firefox before the last update, you coders really wreaked Firefox?!","<p>Since your last update on or about May 7-8th 201 I have had several different problems. 
You removed my ability to dump my cache without removing cookies and logins. I have 10GB cache on a 3.1  GHz quad core and when streaming for 3 hours, I dump my cache because youtube will buffer. Today buffer/stalling after 20 minutes. I went down to lowest setting since I was listening and my computer still was buffering even after I reloaded the page. This, I think was a network problem because I can not play the video now, but Today I used your new page to clear cache today and I had to re login to sites.  Used Clear data button.
</p><p>Today I tried to pay bills and after I entered ""amounts"" and pressed ""SUBMIT"" or ""PAY""  buttons nothing happened. One incident  happened with my bank and another with insurance company. I talked with the insurance company had to pay by phone.  Taxes I paid another way.
</p><p>Similar thing happened about a month ago when trying to re-rent software and it would not take my credit card.  It said I had entered a bad CC number. Tried 4 times and did not work.  I had to use internet explored to make the purchase. Internet explorer did not have a problem. (Screencast-O-Matic)  I did talk with SOM.  I did not try internet explorer today.  I did not think of trying it until I was typing this 8 hours later.
</p><p>This new version has crashed on me several times, I have had to restart my computer 5 times? in the last 3 days.
</p><p>I can't upload a image to this page but I can upload to a email.
</p>",firefox-600;desktop;fix-problems;,firefox,fix-problems,60,1,4
1217478,1526181378,How do I change the behavior of command-enter in the URL bar?,"<p>I use Mac OS, and the default behavior of the urlbar is that option + enter opens the address in a new tab. I want to change the key combination so that command + enter opens the address in a new tab instead. How do I do this?
</p>",tabs;desktop;mac-os;,firefox,tabs,60,1,4
1217479,1526181502,"Make ""Open with..."" function the same as OS X while on Windows?","<p>Firefox on OS X using ""Open with..."" saves the file to the default location for downloads, ""Desktop"", and then opens the file with that application.
</p><p>Firefox on Windows using ""Open with..."" saves the file to a temporary folder instead of the default location for downloads which has many times caused me to lose downloads for one time downloads.
</p><p>How can I force Firefox on Windows to not do this stupid behavior and be consistent with other operating systems?
</p>",firefox-600;customize;desktop;windows-10;,firefox,customize,60,1,4
1217480,1526181579,"Weird ""???"" charaters in some webpages (font loading error?)","<p>Hi everybody, I have just changed from Firefox 56.0.2 to newest version. I install a new blank instance, not an upgraded. But in some webpages, the original text characters are replaced with weird ""???"" characters. It seems like a font loading error but I'm sure there is no problem with my internet connection. It only happens with some webpages. And all the fonts in my computer are installed correctly and works fine in other applications. I'm using macOS 10.11.6.
</p><p>Thank you for any help and intructions.
</p>",firefox-600;desktop;fix-problems;mac-os;,firefox,fix-problems,60,1,4
1217481,1526183272,import firefox settings from another computer,"<p>can i import firefox settings from another computer?  my main concern is when it opens a new tab. one computer opens tabs for searches and new links but newer installations don't and i don't see those options in the settings any more.
</p>",download-and-install_1;firefox-590;desktop;windows-7;,firefox,download-and-install,60,1,4
1217488,1526192223,"FIREFOX WON'T LET ME UNSUBSCRIBE TO UNWANTED EMAIL,IT BLOCKS THE PAGE FROM LOADING. HOW DO I FIX THIS?","<p>I use firefox/moz as my browser to get to my email at <a href=""http://Comcast.net"" rel=""nofollow"">Comcast.net</a> because Windows 10 wants me to use Edge for email and I don't like the format.  It is the only browser that can combat, and prevail against Edge for email.  Thru firefox/moz I have my home page set to come up to my email. I get my email  just fine.  I get so many unwanted advertisements that I try to ""unsubcribe"" by clicking on the link to do that Every time I do that, I get a message as follows: ""FIREFOX PREVENTED THIS PAGE FROM AUTO REDIRECTING TO ANOTHER PAGE"".  How do I fix this?  I need to get to the unsubcribe, because they just keep coming! It is driving me crazy not to be able to unsubscibe!
</p><p>Thanks,
</p><p>KJ
</p>",firefox-600;other;desktop;windows-10;,firefox,other,60,1,4
1217495,1526201862,"Javascript, jQuery events won't execute on button, hyperlink or any element","<p>Javascript click event don't seem to work on the Social login buttons for Facebook and Google+ on this website '<a href=""https://gocdkeys.com/en/login'"" rel=""nofollow"">https://gocdkeys.com/en/login'</a>..
</p><p>jQuery doesn't seem to work on '<a href=""https://www.asus.com/us/Motherboards/970-PRO-GAMING-AURA/HelpDesk_Download/'"" rel=""nofollow"">https://www.asus.com/us/Motherboards/970-PRO-GAMING-AURA/HelpDesk_Download/'</a>. I can't make the Combobox/DropDownBox show more elements on the page after selection..
</p><p><br>
I even tried without any addons, and still not working..
</p>",firefox-600;desktop;fix-problems;windows-10;,firefox,fix-problems,60,1,5
1217496,1526202882,"Spam Website-Tabs not possible to close, only in task manager kill firefox","<p>Every day I get some spam web sites for example:
<a href=""http://pc.error6966994368ademscomboclf0723.com.s3-website.eu-central-1.amazonaws.com"" rel=""nofollow"">pc.error6966994368ademscomboclf0723.com.s3-website.eu-central-1.amazonaws.com</a>
<a href=""http://pc.error6966993598ademscomboclf0723.com.s3-website.eu-central-1.amazonaws.com"" rel=""nofollow"">pc.error6966993598ademscomboclf0723.com.s3-website.eu-central-1.amazonaws.com</a>
<a href=""http://fffilechecker.com"" rel=""nofollow"">fffilechecker.com</a>
<a href=""http://ffruntimechecker.com"" rel=""nofollow"">ffruntimechecker.com</a>
<a href=""http://pc.error6969003171ademscomboclf0727.com.s3-website.eu-central-1.amazonaws.com"" rel=""nofollow"">pc.error6969003171ademscomboclf0727.com.s3-website.eu-central-1.amazonaws.com</a>
www.winhelpall.club
<a href=""http://pc.error222234312311ademscomboclf0729.com.s3-website.eu-central-1.amazonaws.com"" rel=""nofollow"">pc.error222234312311ademscomboclf0729.com.s3-website.eu-central-1.amazonaws.com</a>
<a href=""http://pc.error222234316365ademscomboclf0729.com.s3-website.eu-central-1.amazonaws.com"" rel=""nofollow"">pc.error222234316365ademscomboclf0729.com.s3-website.eu-central-1.amazonaws.com</a>
These sites bring an login-dialog and you can't abort.
</p><p>It is not possible these tabs to close. I must kill firefox in task manager.
Please add the possibility to close such tabs.
</p>",firefox-600;desktop;fix-problems;windows-10;,firefox,fix-problems,60,1,5
1217498,1526204052,open link in new tab or new window doesn't work after update to 6.0 - 32bits.,"<p>open link in new tab or new window doesn't work after update to 6.0 - 32bits. 
</p><p>It worked perfect before the update!
</p><p>What's the solution??????
</p>",tabs;firefox-600;desktop;windows-7;,firefox,tabs,60,1,5
1217502,1526211342,delete all settings on new install,"<p>I did an uninstall of Firefox 59, cleaned the registry of all Mozilla references, but when I did  fresh install of Firefox all options and add ons were still present.  How can I clear ALL old settings.
</p>",download-and-install_1;firefox-600;desktop;windows-7;,firefox,download-and-install,60,1,5
1217503,1526213159,Firefox is slow after the latest update,"<p>Hello, for some reason Firefox is gets ramdom stutters and lags after I installed update 60.0 and so far it only happens frequently in a normal tab whereas in there doesn't seem to be a lag issue in Private browsing. I've fairly sure some other users have reported the problem as well.
</p>",firefox-600;desktop;fix-problems;windows-10;bug1460636;,firefox,fix-problems,60,1,5
1217506,1526215586,Tasks on Firefox Icon on Toolbar,"<p>When I right click on the Firefox Icon on my Taskbar I have 3 other options., At the top it says Tasks. How did this get there? On my laptop I don't see this option. How do I add additional Tasks or remover them?
</p>",other;firefox-590;desktop;windows-7;,firefox,other,60,1,5
1217508,1526215945,Passwords not saved and menue-button without function on linux hypridgpu-system when using intel gpu.,"<p>If i switch back to the nvidia-driver all functions well. 
</p><p>checks:
accessibility.force_disabled (0/1) : no help
webgl.disabled (false/true) : no help
disabling hardware acceleration in general: no help
</p><p>OS: Ubuntu 16.04.4 LTS HWE
</p>",fix-problems;firefox-590;desktop;firefox-5902;linux;passwords;needsinfo;escalate;,firefox,fix-problems,60,1,5
1217510,1526216641,Blank New Page - Default New Page Tiles & Layout are Gone,"<p>Hi -
</p><p>WOW!  Firefox just deleted all my efforts on writing this......the button below doesn't work and resets everything. :(  
</p><p>Basically our entire Firefox New Page setup is gone and that layout is the BIG reason we stick with Firefox at this point.  
</p><p>We've deleted all Addons except: Buffer, SEOQuake, Keywords Everywhere, Boomerang for Gmail, Avast online security.  All of these were on the computer for several months with no issue.
</p><p>We updated the Firefox to see if that would help
</p><p>This seems to have happened right around the time there was a new Firefox update but can't be certain.
</p><p>Help would be appreciated since that New Page setup is a big reason we've been using Firefox, makes life easier and we do like the Pocket posts that are added for when we need to read something interesting :)
</p><p>Thanks!
</p>",firefox-600;customize;desktop;mac-os;bug1460963;,firefox,customize,60,1,5
1217511,1526216849,Bookmarks - what is synchronizing with what?,"<p>I have:
1)  bookmarks within FF desktop
2)  FF within my VM running and 
3)  FF on Android
4) my Firefox-account open (on Desktop and VM)
</p><p>and would like to have bookmarks synchronized.
</p><p>This is supposed to be easy, but it seems not to be working.
I blame myself, probably I am doing something wrong.
</p><p>Desktop FF: I clear all bookmarks and import a set of bookmarks the way I want it.
Okay, fine. Bookmarks on desktop is fine now.
</p><p>Switch to VM
a just installed Firefox... I check the bookmarks and see a whooole lot of links and stuff that probably is from ancient times.
I clear those, as I want the bookmarks from desktop.
So... the bookmarks from my desktop are gone.
</p><p>If I start with a clean bookmark list on both FF desktop and VM and import the 'set of bookmarks' that I want into FF desktop, they might be cleared again due to FF in VM has no bookmarks...?
</p><p>Reason for my question: what is synchronizing with what?
</p><p>Thanks.
</p>",bookmarks;desktop;firefox-600;windows-10;sync;notsyncing;escalate;,firefox,bookmarks,60,1,5
1217513,1526217782,Как подключить Java в Firefox,"<p>Добрый день.
У меня проблемы.
Как подключить Java в Firefox?
Комп  слабый: Windows XP  SP2
AMD Sempron 2600+ , 1,61ГГц  1,0Гб ОЗУ
</p><p>Firefox 52.8.0 (32-бит),  Java 2SE  1.5.0.
Автоматическое обновление Java не подходит, т.к. следующие версии просто не работают.
Дополнения Firefox  не  видят Java. А  Firefox Setup 52.7.4esr.exe.part не  удалось запустить.
Заранее спасибо!
</p>",other;desktop;,firefox,other,60,1,5
1217514,1526220664,only one tab after last update possible,"<p>After my last update only one tab is available.  Opening a new link means overwriting the existing tab instead of opening a new one. How do I restore the option of opening a new tab instead of continously overwriting?
</p>",tabs;firefox-600;desktop;windows-10;,firefox,tabs,60,1,5
1217515,1526220513,How to access your junk mail,"<p>How do I access my junk mail.  I know some have been sent, but I haven't received any since November of last year.
</p>",customization;,firefox,websites,60,1,5
1217516,1526221394,Search for capital one credit card and get ebay site!,"<p>When I opened Firefox this morning I search for capital one credit card company and ebay came up!  How do I fix this?
</p>",firefox-600;other;desktop;windows-10;,firefox,other,60,1,5
1217517,1526221420,"Firefox New Page Links Only Show w/ New Window, Not w/ New Tab","<p><em>locking this thread as duplicate, please continue at <a href=""https://support.mozilla.org/questions/1217510"" rel=""nofollow"">/questions/1217510</a></em>
</p><p>If I open a new window, I can get the Firefox New Page layout and all our links + Pocket etc.
</p><p>If I open a new page/tab - nothing shows up. :(
</p><p>Suggestions would be great!  Thanks
</p>",firefox-600;customize;desktop;mac-os;,firefox,customize,60,1,5
1217518,1526222531,"Firefox 60, 64 bit, can't upload pictures to my forums except in the basic uploader.","<p>Recently, after installing 60, I lost the ability to use an advanced uploader to post forum pictures in vBulletin.  I have tried with all add-ons disabled and it is no different.  Safe mode works only with the basic uploader.  I have reinstalled Firefox 60 and no change.  I believe the uploader uses Flash and it is up-to-date.  I get an IOerror 2038 when using the advanced uploader on each picture regardless of size or filetype.
</p>",firefox-600;other;desktop;windows-10;,firefox,other,60,1,5
1217520,1526225673,"I want new tabs to open NEXT to current. And when tabs are closed, jump to the next left tab?","<p>I normally have a lot of tabs open and I am quite tired of how Firefox jumps wildly all over the place whenever I:
</p><p>• Make a new tab
</p><p>• Open a link in a new tab
</p><p>• Close a tab
</p><p>I would just like Firefox to behave like browsers have always behaved: new tabs appear immediately to the right. And when a tab is closed, focus goes to the tab immediately left.
</p><p>I don't remember when Firefox started behaving differently but these days it seems to remember the order the tabs were opened or viewed, which causes it to jump all over the place when you simply open or close tabs.
</p><p>I really think it's about time that Firefox allowed customization of these settings.
</p><p>For the record, in my about: config, I have browser.tabs.insertRelatedAfterCurrent set to true, but it doesn't seem to make any difference.
</p><p>I've also tried installing the add-on ""Open Tabs Next To Current"" but it behaves quite erratically with new tabs, and doesn't have any affect at all on links opened in new tabs.
</p>",tabs;firefox-600;desktop;windows-7;needsinfo;,firefox,tabs,60,1,5
1217524,1526228461,Candy Crush Soda Saga game as a black background and cant play the game,"<p>i can not play the game
</p>",firefox-600;desktop;fix-problems;windows-7;,firefox,fix-problems,60,1,5
1217526,1526229598,"Most visited page thumbnail is wrong, can't get the right one to show up.","<p>I have a facebook quicklink that is shown with an old reddit thumbnail, deleting the quicklink doesn't make it change. See image for direct explanation.
</p>",other;firefox-590;desktop;mac-os;,firefox,other,60,1,5
1217529,1526231652,Problem with style,"<p>When I go to <a href=""https://wazeopedia.waze.com/wiki/Benelux/Abbreviations"" rel=""nofollow"">https://wazeopedia.waze.com/wiki/Benelux/Abbreviations</a>
I get a page without style
In Firefox in the settings the style is on basic.
Please see the difference in the jpeg
Thanks for looking to my problem
</p>",firefox-600;websites;desktop;windows-10;display;,firefox,websites,60,1,5
1217533,1526234830,"How come I don't feel the love for HTML5 select, datalist controls?  They don't render or behave properly...","<p>HTML5 ""select"" control doesn't render options visibly; can't see which ""option"" is selected...
Similar concern existed for HTML5 datalist control, but since I upgraded browser earlier today this appears resolved.
</p>",firefox-610;other;beta;desktop;windows-81;,firefox,other,60,1,5
1217534,1526235103,Unable to use preferred search engine,"<p>I have Google set as the default and only search engine, but when I type a search it goes to Yahoo. It even says search with Google when I'm typing, but even when I click that it takes me to Yahoo's search engine.
</p>",firefox-600;websites;desktop;windows-10;,firefox,websites,60,1,5
1217535,1526236169,Firefox uses a lot of CPU,"<p>Firefox is my go-to browser on all my computers, but for some reason on my Win10 laptop it uses 30-60% CPU at all times, while my opera browser uses 1-5%. Both idle with same amount of tabs, or zero tabs. I've tried reinstalling multiple times, many versions, did the safe mode, did the refresh button.
</p>",firefox-610;beta;desktop;fix-problems;windows-10;,firefox,fix-problems,60,1,5
1217537,1526237436,Youtube videos randomly freezes and audio keep playing!,"<p>User Agent here: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0
</p><p>Steps to reproduce:
</p><p>watch any youtube video at 720p resolution. I didnt research other resolutuion. 720p is my used default.
</p><p>Actual results:
</p><p>video freezes after a few mins in but audio keeps playing in background.
</p><p><br>
Palliative solution:
</p><p>I never had this problem but I start to have it now after update Firefox to version 60.0 (I use FF since more than 4 years ago).
</p><p>The only solution I find until now is to use a Addon called ""h264ify"" which forces youtube to use h.264 codec instead of VP8, VP9.
</p>",firefox-600;desktop;fix-problems;windows-10;youtube;flashfreezevideo;,firefox,fix-problems,60,1,5
1217540,1526240607,"Using Win XP, SP3 & Firefox 52.8, Can't access any microsoft knowledge base articles","<p>I have a Windows 10 machine also, &amp; it can access these sites.  However, with either browser (Firefox or IE) it redirects to a general MS support page.  It does this on any MS KB article.  I've tried disabling the hosts file &amp; flushing the DNS, but I get the same behavior.  I know MS doesn't support XP, but all I want to do is read an article.
</p><p>I'd appreciate any help.  Thank you in advance!
</p>",websites;firefox-5280;desktop;firefox-528;windows-xp;,firefox,websites,60,1,5
1217541,1526240818,"Besides Windows, Mac, and Linux, does Firefox support any other OS, like OpenBSD?","<p>Curiously, I haven't yet seen a simple link for users using a different OS (i.e. neither Windows nor Mac nor Linux) to natively download Firefox (<a href=""https://www.mozilla.org/en-US/firefox/new/)"" rel=""nofollow"">https://www.mozilla.org/en-US/firefox/new/)</a>. Is Firefox well supported in other OSes, like OpenBSD, NetBSD, FreeBSD, and any other? Thanks.
</p>",download-and-install_1;desktop;,firefox,download-and-install,60,1,5
1217543,1526242592,Reading list accross plateform,"<p>Is there a way to read a page on Mac OSX saved in the reading list on iOS ?
I'd rather not use Pocket.
</p>",firefox-600;sync;desktop;mac-os;,firefox,sync,60,1,5
1217546,1526246205,a nasty word appears in Find In This Page Search Field every time I open the search bar. How to stop it?,"<p>I don't know if this is a malicious hacker in mozilla or what. A word keeps appearing in firefox every time I open the Find In This Page Search Field every time I open the search bar.  I deleted copy of firefox and installed a fresh copy and it appears yet. I have the latest version of firefox 60 and macos up to date.
</p>",firefox-600;desktop;fix-problems;mac-os;,firefox,fix-problems,60,1,5
1217547,1526246689,How do I copy text from a page and drop it in an editor,"<p>Other users offer script to perform a task. I can view the text online but I can't save it to an editor and save it as an executable text file. I use linux and gvim for my editor.
</p>",firefox-520;other;desktop;firefox-5202;linux;,firefox,other,60,1,5
1217548,1526247236,Slideshows on websites drive me crazy.  How can I disable them?,"<p>This is not something that can be illustrated with a screenshot.  It would have to be a movie.  That's the problem.  The movement.
</p>",firefox-600;customize;desktop;windows-7;,firefox,customize,60,1,5
1217550,1526248759,Audio plays back automatically in Youtube video editing page,"<p>Hi,
</p><p>When I visit the 'edit' page for any one of my videos on Youtube suddenly the audio portion of the video plays back without me being able to control it. Really annoying. Something is triggering playback of the audio portion of the video. The viewable video player IS NOT PLAYING however. For example if I were to click the play button this will introduce a SECOND audio plus the video video.  Also the audio auto-plays until I leave the page and the problem resumes all over again if I go to another edit page for another video. This problem began a week or two ago and I notice it doesn't happen on Google Chrome so I'm assuming it's related to the browser. 
</p><p>What might be causing this?? Any recent player updates?
</p><p>Thanks
</p><p>Bernie
</p>",firefox-600;other;desktop;windows-8;,firefox,other,60,1,5
1217551,1526249094,tryingtoremovehomepage,"<p>was hhaving trouble with tv company belliant  made them home page now i cannot delete as my home page.  thank you in advance.
</p>",firefox-5903;customize;desktop;firefox-590;windows-7;,firefox,customize,60,1,5
1217552,1526249485,"I have some problems with the ""search in page""-function","<p>Okey, i'm sorry for my bad english, but I have a really annoying problem. Last week I bought a new iMac and when I downloaded Firefox the problems to search within a page began. 
</p><p>The problems are that if i will try to search for ""Jesus"" in a page. Firefox only shows up 3/5 ""Jesus"" and if I will find they two other ""Jesus-phrases"" I have to scroll down where the phrases are. If they aren't on my screen, they will not show up.. It's really annoying and I use this function to find numbers and it's impossible to work this way. I'll need to find all results in no time. 
</p><p>Yes i press CMD+F to search and press enter (or CMD+G to show the next phrase) but it starts to show the same results again and not these results that's are below on the website. 
</p><p>Thanks for the help.
</p>",other;firefox-590;desktop;mac-os;,firefox,other,60,1,5
1217554,1526251340,"The error code I get is sec_error_ocsp_future_response.  I can get on apple.com with my Windows 10 desktop but an old Windows 7 laptop get this message, why?","<p>I have an old laptop with Windows 7 Home on it and I was trying to update iTunes so I opened up the newest version of Firefox and went to or tried to go to <a href=""http://www.apple.com"" rel=""nofollow"">www.apple.com</a> but when I did I got the following message:
Secure Connection Failed An error occurred during a connection to <a href=""http://www.apple.com"" rel=""nofollow"">www.apple.com</a>.  The OCSP response is not yet valid (contains a date in the future).  Error code: SEC_ERROR_FUTURE_RESPONSE.  The page you are trying to view cannot be shown because the authenticity of the received data could not be verified.  Please contact the website owners to inform them of this problem.
</p><p>I was able to go to <a href=""http://www.apple.com"" rel=""nofollow"">www.apple.com</a> with my Windows 10 Desktop.
</p><p>Now the laptop was old and the date and time was wrong because the battery was totally dead.  I purchased a new battery and changed the date and time.  Someone told me that might cause this problem if date was set to future but it wasn't.  I could browse to other websites like <a href=""http://google.com"" rel=""nofollow"">google.com</a>, <a href=""http://pnc.com"" rel=""nofollow"">pnc.com</a> and others but there also was other websites that have me this message.
</p>",websites;firefox-590;desktop;windows-10;,firefox,websites,60,1,5
1217555,1526251600,I download Firefox 60 today and now there are no web pages...nothing shows up.  Using linux with Cinnamin mint 18,"<p>I updated to Firefox 60  on 5/13/18 and now all my web pages are gone.  No pages load at all.  I am using Chrome to send this. I am using Linux Mint Cinnamon 18.1.  Never had this kind of problem with updating.  Next, I uninstalled Firefox completely and reinstalled it using the terminal command and the same thing happens.  I cannot get anything to show up except my top toolbar.  Usually I can fix these problems, but I am a bit lost.
</p>",download-and-install_1;desktop;linux;,firefox,download-and-install,60,1,5
1217557,1526252192,Firefox on my home system has stopped handling bookmarks. Articles on the error do not fix the issue. What can I do?,"<p>Recently my home system has stopped handling bookmarks, displaying an error message stating that the file is in use by another program. There are help articles on this, but attempting the fixes described has not fixed the problem. I have renamed and even deleted the places.sqlite database file. I have even tried uninstalling and re-installing Firefox.  
No new bookmarks are saved, and all bookmark lists are empty. Synch does not affect bookmarks. Attempts to restore show backups but attempting to load gives a ""backup file could not be processed error message.
</p><p>Other changes, such as adding or removing add-ons or changing the toolbars are saved and loaded correctly.
</p><p>I am willing to start fresh... that just doesn't seem to have done anything!  It is a mystery to me, and would appreciate any help figuring out how to make Firefox useful (for me) again!
</p>",bookmarks;desktop;firefox-600;windows-10;,firefox,bookmarks,60,1,5
